Date,Rainfall_mm,Temp_Max_C,Temp_Min_C,District
2002-06-01,7.1,35.0,25.9,KURNOOL
2002-06-02,0.8,35.1,26.6,KURNOOL
2002-06-03,2.0,33.9,25.7,KURNOOL
2002-06-04,1.8,31.3,25.9,KURNOOL
2002-06-05,9.5,32.7,25.5,KURNOOL
2002-06-06,6.2,32.9,25.2,KURNOOL
2002-06-07,0.0,34.0,26.3,KURNOOL
2002-06-08,0.0,36.4,26.3,KURNOOL
2002-06-09,1.5,35.0,26.7,KURNOOL
2002-06-10,3.5,31.9,26.3,KURNOOL
2002-06-11,13.9,33.3,24.6,KURNOOL
2002-06-12,6.8,33.8,25.4,KURNOOL
2002-06-13,20.6,33.8,25.6,KURNOOL
2002-06-14,3.9,33.3,25.8,KURNOOL
2002-06-15,1.6,33.1,25.5,KURNOOL
2002-06-16,1.5,32.2,24.8,KURNOOL
2002-06-17,7.2,32.1,25.1,KURNOOL
2002-06-18,4.6,31.0,24.6,KURNOOL
2002-06-19,6.7,30.6,24.5,KURNOOL
2002-06-20,7.1,29.4,24.3,KURNOOL
2002-06-21,6.0,27.3,24.1,KURNOOL
2002-06-22,4.7,29.9,24.1,KURNOOL
2002-06-23,4.9,31.1,24.5,KURNOOL
2002-06-24,2.7,31.9,24.7,KURNOOL
2002-06-25,0.0,31.0,25.4,KURNOOL
2002-06-26,0.0,31.0,24.4,KURNOOL
2002-06-27,0.0,32.5,24.4,KURNOOL
2002-06-28,0.0,32.7,24.5,KURNOOL
2002-06-29,0.0,33.4,24.6,KURNOOL
2002-06-30,0.3,33.3,24.6,KURNOOL
2002-07-01,0.5,32.4,25.5,KURNOOL
2002-07-02,0.0,32.7,25.1,KURNOOL
2002-07-03,0.0,32.9,25.2,KURNOOL
2002-07-04,0.1,33.1,25.4,KURNOOL
2002-07-05,0.0,34.3,24.8,KURNOOL
2002-07-06,0.0,33.6,25.1,KURNOOL
2002-07-07,0.0,35.0,25.2,KURNOOL
2002-07-08,0.0,34.3,24.9,KURNOOL
2002-07-09,0.1,34.6,25.1,KURNOOL
2002-07-10,0.0,34.5,25.0,KURNOOL
2002-07-11,1.0,33.2,25.6,KURNOOL
2002-07-12,0.0,35.3,26.0,KURNOOL
2002-07-13,0.0,34.9,26.2,KURNOOL
2002-07-14,0.1,34.3,25.7,KURNOOL
2002-07-15,0.0,33.8,25.6,KURNOOL
2002-07-16,3.8,35.0,24.3,KURNOOL
2002-07-17,3.0,30.1,23.6,KURNOOL
2002-07-18,1.7,28.2,23.4,KURNOOL
2002-07-19,0.0,32.6,24.5,KURNOOL
2002-07-20,0.0,33.8,24.3,KURNOOL
2002-07-21,0.0,34.1,24.8,KURNOOL
2002-07-22,1.5,34.4,24.6,KURNOOL
2002-07-23,4.0,33.7,24.4,KURNOOL
2002-07-24,4.1,31.4,24.0,KURNOOL
2002-07-25,1.1,33.6,23.7,KURNOOL
2002-07-26,0.0,33.1,24.4,KURNOOL
2002-07-27,0.2,31.6,25.1,KURNOOL
2002-07-28,0.2,33.0,25.1,KURNOOL
2002-07-29,0.0,33.8,25.6,KURNOOL
2002-07-30,0.0,33.3,25.9,KURNOOL
2002-07-31,5.1,32.4,24.8,KURNOOL
2002-08-01,13.4,32.6,24.3,KURNOOL
2002-08-02,12.0,30.7,24.3,KURNOOL
2002-08-03,14.9,31.3,23.7,KURNOOL
2002-08-04,2.3,31.9,24.4,KURNOOL
2002-08-05,4.3,29.7,24.5,KURNOOL
2002-08-06,8.1,30.6,23.3,KURNOOL
2002-08-07,5.8,29.2,23.2,KURNOOL
2002-08-08,9.1,27.4,23.0,KURNOOL
2002-08-09,16.4,24.3,22.5,KURNOOL
2002-08-10,11.0,26.9,22.4,KURNOOL
2002-08-11,1.7,29.6,23.4,KURNOOL
2002-08-12,2.0,28.7,23.3,KURNOOL
2002-08-13,4.5,29.4,24.5,KURNOOL
2002-08-14,0.0,30.1,24.0,KURNOOL
2002-08-15,0.9,29.9,24.3,KURNOOL
2002-08-16,5.9,30.8,24.9,KURNOOL
2002-08-17,1.2,30.8,24.4,KURNOOL
2002-08-18,0.1,31.6,24.2,KURNOOL
2002-08-19,1.2,30.4,24.4,KURNOOL
2002-08-20,0.4,29.9,24.7,KURNOOL
2002-08-21,0.0,30.5,23.4,KURNOOL
2002-08-22,0.3,30.3,24.5,KURNOOL
2002-08-23,5.7,27.9,23.8,KURNOOL
2002-08-24,3.6,29.2,22.8,KURNOOL
2002-08-25,0.1,31.0,22.2,KURNOOL
2002-08-26,0.0,30.9,22.7,KURNOOL
2002-08-27,0.0,31.6,23.5,KURNOOL
2002-08-28,0.6,32.4,24.4,KURNOOL
2002-08-29,0.0,31.9,24.7,KURNOOL
2002-08-30,0.0,32.4,24.8,KURNOOL
2002-08-31,0.0,31.7,24.8,KURNOOL
2002-09-01,2.0,31.7,24.3,KURNOOL
2002-09-02,2.3,30.4,24.7,KURNOOL
2002-09-03,3.1,31.6,24.0,KURNOOL
2002-09-04,1.9,31.4,24.0,KURNOOL
2002-09-05,2.1,31.7,23.7,KURNOOL
2002-09-06,5.1,30.9,24.2,KURNOOL
2002-09-07,0.1,31.7,23.8,KURNOOL
2002-09-08,0.0,32.4,23.3,KURNOOL
2002-09-09,0.0,31.9,23.2,KURNOOL
2002-09-10,0.0,32.2,23.8,KURNOOL
2002-09-11,0.0,33.0,23.4,KURNOOL
2002-09-12,0.0,33.9,24.0,KURNOOL
2002-09-13,0.2,34.1,24.7,KURNOOL
2002-09-14,0.2,34.5,25.4,KURNOOL
2002-09-15,0.1,35.4,25.3,KURNOOL
2002-09-16,2.6,35.6,25.4,KURNOOL
2002-09-17,3.4,32.2,24.4,KURNOOL
2002-09-18,1.2,34.3,24.9,KURNOOL
2002-09-19,1.1,33.2,24.3,KURNOOL
2002-09-20,2.2,34.1,23.3,KURNOOL
2002-09-21,0.3,34.2,24.7,KURNOOL
2002-09-22,2.1,34.4,24.6,KURNOOL
2002-09-23,0.1,34.6,25.5,KURNOOL
2002-09-24,0.0,34.8,25.8,KURNOOL
2002-09-25,0.0,34.7,26.0,KURNOOL
2002-09-26,0.2,35.7,25.4,KURNOOL
2002-09-27,0.4,36.1,26.2,KURNOOL
2002-09-28,0.0,36.8,25.1,KURNOOL
2002-09-29,0.0,36.8,24.7,KURNOOL
2002-09-30,0.0,36.8,24.8,KURNOOL
2002-10-01,0.0,36.3,24.6,KURNOOL
2002-10-02,0.0,37.0,25.0,KURNOOL
2002-10-03,0.3,36.7,26.3,KURNOOL
2002-10-04,0.0,37.0,25.7,KURNOOL
2002-10-05,0.0,37.5,26.4,KURNOOL
2002-10-06,0.1,36.9,25.3,KURNOOL
2002-10-07,0.0,35.6,25.3,KURNOOL
2002-10-08,0.1,35.1,25.4,KURNOOL
2002-10-09,0.9,34.0,24.7,KURNOOL
2002-10-10,9.5,31.9,24.2,KURNOOL
2002-10-11,7.8,29.4,23.6,KURNOOL
2002-10-12,15.3,29.7,23.2,KURNOOL
2002-10-13,12.9,28.9,23.6,KURNOOL
2002-10-14,17.9,28.4,22.9,KURNOOL
2002-10-15,9.5,29.9,22.9,KURNOOL
2002-10-16,8.1,30.1,23.1,KURNOOL
2002-10-17,2.9,30.2,23.8,KURNOOL
2002-10-18,0.3,30.6,23.9,KURNOOL
2002-10-19,0.0,31.9,22.5,KURNOOL
2002-10-20,0.0,32.6,21.1,KURNOOL
2002-10-21,0.0,31.9,22.4,KURNOOL
2002-10-22,0.0,32.2,23.0,KURNOOL
2002-10-23,0.0,32.5,20.9,KURNOOL
2002-10-24,0.0,32.7,20.9,KURNOOL
2002-10-25,0.2,32.0,21.9,KURNOOL
2002-10-26,0.9,30.7,23.8,KURNOOL
2002-10-27,5.7,27.7,23.4,KURNOOL
2002-10-28,2.1,30.4,22.2,KURNOOL
2002-10-29,1.8,31.0,23.7,KURNOOL
2002-10-30,0.0,30.4,22.9,KURNOOL
2002-10-31,0.0,30.5,21.1,KURNOOL
2002-11-01,6.1,28.4,20.2,KURNOOL
2002-11-02,0.4,27.5,20.1,KURNOOL
2002-11-03,0.0,31.3,20.5,KURNOOL
2002-11-04,0.0,31.7,19.4,KURNOOL
2002-11-05,0.0,31.8,19.9,KURNOOL
2002-11-06,0.0,32.4,20.1,KURNOOL
2002-11-07,0.0,31.8,21.0,KURNOOL
2002-11-08,0.5,31.2,21.2,KURNOOL
2002-11-09,1.0,28.8,22.9,KURNOOL
2002-11-10,1.0,29.1,22.5,KURNOOL
2002-11-11,0.0,32.6,20.9,KURNOOL
2002-11-12,0.0,32.3,23.0,KURNOOL
2002-11-13,0.0,33.6,22.2,KURNOOL
2002-11-14,0.0,33.0,21.7,KURNOOL
2002-11-15,0.0,32.7,21.9,KURNOOL
2002-11-16,0.0,33.1,21.3,KURNOOL
2002-11-17,0.0,32.4,21.1,KURNOOL
2002-11-18,0.0,31.8,19.3,KURNOOL
2002-11-19,0.0,31.8,19.4,KURNOOL
2002-11-20,0.0,32.6,20.2,KURNOOL
2002-11-21,0.0,32.1,20.3,KURNOOL
2002-11-22,0.0,31.7,18.3,KURNOOL
2002-11-23,0.0,31.3,18.9,KURNOOL
2002-11-24,0.0,33.0,21.0,KURNOOL
2002-11-25,0.0,34.0,20.0,KURNOOL
2002-11-26,0.0,34.2,19.9,KURNOOL
2002-11-27,0.0,34.4,20.3,KURNOOL
2002-11-28,0.0,34.4,18.7,KURNOOL
2002-11-29,0.0,33.0,20.4,KURNOOL
2002-11-30,0.0,32.7,17.0,KURNOOL
2002-12-01,0.0,32.7,18.0,KURNOOL
2002-12-02,0.0,32.4,17.9,KURNOOL
2002-12-03,0.0,31.9,18.9,KURNOOL
2002-12-04,0.0,31.4,19.2,KURNOOL
2002-12-05,0.0,30.8,19.5,KURNOOL
2002-12-06,0.0,31.5,17.9,KURNOOL
2002-12-07,0.0,30.7,19.8,KURNOOL
2002-12-08,0.0,31.5,20.3,KURNOOL
2002-12-09,0.0,32.1,19.6,KURNOOL
2002-12-10,0.0,31.6,19.5,KURNOOL
2002-12-11,0.0,31.6,19.6,KURNOOL
2002-12-12,0.0,31.1,18.8,KURNOOL
2002-12-13,0.0,30.8,17.7,KURNOOL
2002-12-14,0.0,31.7,18.1,KURNOOL
2002-12-15,0.0,32.2,19.0,KURNOOL
2002-12-16,0.0,31.8,18.1,KURNOOL
2002-12-17,0.0,32.0,19.2,KURNOOL
2002-12-18,0.0,32.1,18.5,KURNOOL
2002-12-19,0.0,32.3,18.3,KURNOOL
2002-12-20,0.0,32.1,17.8,KURNOOL
2002-12-21,0.0,32.2,18.8,KURNOOL
2002-12-22,0.0,31.8,17.9,KURNOOL
2002-12-23,0.0,31.2,18.6,KURNOOL
2002-12-24,0.0,30.2,18.0,KURNOOL
2002-12-25,0.0,31.6,19.0,KURNOOL
2002-12-26,0.0,31.4,19.3,KURNOOL
2002-12-27,0.0,31.0,19.6,KURNOOL
2002-12-28,0.0,30.5,20.2,KURNOOL
2002-12-29,0.0,30.3,20.9,KURNOOL
2002-12-30,0.0,30.7,21.6,KURNOOL
2002-12-31,0.0,29.4,20.3,KURNOOL
2003-01-01,0.0,29.4,20.8,KURNOOL
2003-01-02,0.0,30.0,21.3,KURNOOL
2003-01-03,0.2,27.5,20.4,KURNOOL
2003-01-04,0.0,30.0,21.7,KURNOOL
2003-01-05,0.0,31.7,18.6,KURNOOL
2003-01-06,0.0,31.5,21.2,KURNOOL
2003-01-07,0.0,31.3,19.3,KURNOOL
2003-01-08,0.0,30.9,19.6,KURNOOL
2003-01-09,0.0,30.0,19.6,KURNOOL
2003-01-10,0.0,30.2,19.5,KURNOOL
2003-01-11,0.0,30.8,19.0,KURNOOL
2003-01-12,0.0,30.0,20.2,KURNOOL
2003-01-13,0.0,30.0,19.7,KURNOOL
2003-01-14,0.0,30.9,19.2,KURNOOL
2003-01-15,0.0,30.1,19.1,KURNOOL
2003-01-16,0.0,29.5,19.7,KURNOOL
2003-01-17,0.0,29.3,18.1,KURNOOL
2003-01-18,0.0,30.2,17.5,KURNOOL
2003-01-19,0.0,30.2,17.4,KURNOOL
2003-01-20,0.0,31.6,17.6,KURNOOL
2003-01-21,0.0,31.9,18.6,KURNOOL
2003-01-22,0.0,33.6,17.2,KURNOOL
2003-01-23,0.0,33.6,18.9,KURNOOL
2003-01-24,0.0,34.2,19.9,KURNOOL
2003-01-25,0.0,34.2,20.6,KURNOOL
2003-01-26,0.0,33.7,21.0,KURNOOL
2003-01-27,0.0,33.1,20.3,KURNOOL
2003-01-28,0.0,33.3,20.4,KURNOOL
2003-01-29,0.0,33.3,19.0,KURNOOL
2003-01-30,0.0,33.8,19.0,KURNOOL
2003-01-31,0.0,34.5,19.8,KURNOOL
2003-02-01,0.0,33.6,19.9,KURNOOL
2003-02-02,0.0,32.2,22.5,KURNOOL
2003-02-03,0.0,32.4,21.5,KURNOOL
2003-02-04,0.0,31.9,19.9,KURNOOL
2003-02-05,0.0,32.2,21.9,KURNOOL
2003-02-06,0.0,32.8,20.7,KURNOOL
2003-02-07,0.0,33.2,20.4,KURNOOL
2003-02-08,0.0,32.4,20.8,KURNOOL
2003-02-09,0.0,33.6,20.7,KURNOOL
2003-02-10,0.0,33.6,19.9,KURNOOL
2003-02-11,0.0,33.9,19.5,KURNOOL
2003-02-12,0.0,34.1,19.6,KURNOOL
2003-02-13,0.0,35.6,21.1,KURNOOL
2003-02-14,0.0,36.4,24.1,KURNOOL
2003-02-15,0.0,34.5,22.9,KURNOOL
2003-02-16,0.0,34.3,22.6,KURNOOL
2003-02-17,0.0,34.6,22.6,KURNOOL
2003-02-18,0.0,35.0,22.8,KURNOOL
2003-02-19,0.0,35.2,22.5,KURNOOL
2003-02-20,0.0,35.6,22.4,KURNOOL
2003-02-21,0.0,34.9,23.1,KURNOOL
2003-02-22,0.0,35.3,23.3,KURNOOL
2003-02-23,0.0,35.1,22.5,KURNOOL
2003-02-24,0.0,34.2,22.0,KURNOOL
2003-02-25,0.0,34.5,23.0,KURNOOL
2003-02-26,0.0,35.1,24.0,KURNOOL
2003-02-27,0.0,34.7,23.7,KURNOOL
2003-02-28,0.0,36.0,22.8,KURNOOL
2003-03-01,0.0,36.3,23.6,KURNOOL
2003-03-02,0.0,37.1,24.6,KURNOOL
2003-03-03,0.0,37.5,24.1,KURNOOL
2003-03-04,0.0,37.4,24.3,KURNOOL
2003-03-05,0.0,37.7,23.9,KURNOOL
2003-03-06,0.0,37.6,24.0,KURNOOL
2003-03-07,0.0,37.0,22.8,KURNOOL
2003-03-08,0.0,35.5,23.4,KURNOOL
2003-03-09,0.0,36.7,23.7,KURNOOL
2003-03-10,0.0,35.9,23.4,KURNOOL
2003-03-11,0.0,37.6,23.6,KURNOOL
2003-03-12,0.0,37.2,23.9,KURNOOL
2003-03-13,0.0,36.4,24.6,KURNOOL
2003-03-14,0.0,36.4,24.7,KURNOOL
2003-03-15,0.4,36.4,25.5,KURNOOL
2003-03-16,2.7,32.8,24.9,KURNOOL
2003-03-17,0.0,35.9,24.8,KURNOOL
2003-03-18,0.0,34.9,24.6,KURNOOL
2003-03-19,0.0,36.8,24.7,KURNOOL
2003-03-20,1.5,35.4,24.9,KURNOOL
2003-03-21,0.2,35.7,25.1,KURNOOL
2003-03-22,0.0,37.5,23.7,KURNOOL
2003-03-23,0.0,38.2,23.3,KURNOOL
2003-03-24,0.0,39.2,24.0,KURNOOL
2003-03-25,0.0,39.3,25.1,KURNOOL
2003-03-26,0.0,38.6,25.0,KURNOOL
2003-03-27,0.0,38.8,25.1,KURNOOL
2003-03-28,0.0,38.2,25.3,KURNOOL
2003-03-29,0.0,38.1,25.8,KURNOOL
2003-03-30,0.0,38.5,25.8,KURNOOL
2003-03-31,0.0,39.6,26.7,KURNOOL
2003-04-01,0.0,40.0,26.2,KURNOOL
2003-04-02,0.0,40.2,28.1,KURNOOL
2003-04-03,0.0,40.6,27.4,KURNOOL
2003-04-04,0.0,39.1,26.3,KURNOOL
2003-04-05,0.0,39.2,27.2,KURNOOL
2003-04-06,0.0,38.2,27.5,KURNOOL
2003-04-07,0.0,38.5,27.1,KURNOOL
2003-04-08,0.0,38.1,26.7,KURNOOL
2003-04-09,0.2,37.7,27.2,KURNOOL
2003-04-10,0.0,38.3,26.6,KURNOOL
2003-04-11,0.0,38.7,26.3,KURNOOL
2003-04-12,1.2,39.4,27.9,KURNOOL
2003-04-13,1.4,40.1,27.9,KURNOOL
2003-04-14,0.6,40.2,28.2,KURNOOL
2003-04-15,0.0,41.5,27.8,KURNOOL
2003-04-16,0.0,40.9,27.9,KURNOOL
2003-04-17,0.0,41.4,28.0,KURNOOL
2003-04-18,1.2,40.2,28.3,KURNOOL
2003-04-19,1.8,40.5,28.9,KURNOOL
2003-04-20,7.4,38.9,27.4,KURNOOL
2003-04-21,0.3,38.9,27.7,KURNOOL
2003-04-22,0.0,40.0,27.5,KURNOOL
2003-04-23,0.0,41.2,27.1,KURNOOL
2003-04-24,0.6,40.6,27.8,KURNOOL
2003-04-25,0.3,40.9,27.2,KURNOOL
2003-04-26,0.0,40.8,28.0,KURNOOL
2003-04-27,0.0,40.2,26.4,KURNOOL
2003-04-28,0.0,39.9,25.9,KURNOOL
2003-04-29,0.0,39.6,26.2,KURNOOL
2003-04-30,0.0,39.3,26.0,KURNOOL
2003-05-01,0.0,39.4,26.9,KURNOOL
2003-05-02,0.0,40.9,27.6,KURNOOL
2003-05-03,0.0,40.9,29.5,KURNOOL
2003-05-04,0.0,42.1,29.4,KURNOOL
2003-05-05,0.0,42.7,30.0,KURNOOL
2003-05-06,0.0,41.9,29.6,KURNOOL
2003-05-07,0.0,41.4,28.4,KURNOOL
2003-05-08,0.0,42.1,28.1,KURNOOL
2003-05-09,0.0,41.7,29.0,KURNOOL
2003-05-10,0.0,40.4,30.8,KURNOOL
2003-05-11,0.0,40.9,28.0,KURNOOL
2003-05-12,0.0,40.8,27.9,KURNOOL
2003-05-13,0.1,38.6,28.8,KURNOOL
2003-05-14,0.0,42.1,28.7,KURNOOL
2003-05-15,0.0,41.5,29.3,KURNOOL
2003-05-16,0.0,43.2,29.8,KURNOOL
2003-05-17,0.0,42.3,28.2,KURNOOL
2003-05-18,0.0,41.8,27.7,KURNOOL
2003-05-19,0.0,40.7,27.5,KURNOOL
2003-05-20,0.0,41.5,29.4,KURNOOL
2003-05-21,0.0,41.7,30.5,KURNOOL
2003-05-22,0.0,41.6,30.2,KURNOOL
2003-05-23,0.0,41.6,30.0,KURNOOL
2003-05-24,0.0,41.5,29.9,KURNOOL
2003-05-25,0.0,41.6,30.3,KURNOOL
2003-05-26,0.0,43.2,30.3,KURNOOL
2003-05-27,0.0,42.4,31.1,KURNOOL
2003-05-28,0.0,41.9,30.3,KURNOOL
2003-05-29,0.0,41.4,30.0,KURNOOL
2003-05-30,0.0,42.2,30.1,KURNOOL
2003-05-31,0.2,40.9,30.2,KURNOOL
2003-06-01,0.0,43.5,30.1,KURNOOL
2003-06-02,0.0,42.5,30.7,KURNOOL
2003-06-03,0.2,41.5,30.1,KURNOOL
2003-06-04,0.3,41.0,28.8,KURNOOL
2003-06-05,0.0,40.1,27.4,KURNOOL
2003-06-06,0.0,40.7,28.0,KURNOOL
2003-06-07,0.0,40.5,28.4,KURNOOL
2003-06-08,0.0,39.6,28.2,KURNOOL
2003-06-09,0.0,39.6,28.1,KURNOOL
2003-06-10,0.2,39.8,28.5,KURNOOL
2003-06-11,0.0,39.1,27.6,KURNOOL
2003-06-12,0.4,38.6,27.5,KURNOOL
2003-06-13,1.9,35.4,27.7,KURNOOL
2003-06-14,9.7,36.6,26.3,KURNOOL
2003-06-15,0.1,33.9,26.6,KURNOOL
2003-06-16,0.0,34.0,26.0,KURNOOL
2003-06-17,2.1,35.7,25.6,KURNOOL
2003-06-18,1.4,35.3,26.1,KURNOOL
2003-06-19,0.5,35.0,26.0,KURNOOL
2003-06-20,1.2,34.8,25.7,KURNOOL
2003-06-21,0.1,35.5,25.9,KURNOOL
2003-06-22,2.2,33.3,26.2,KURNOOL
2003-06-23,2.9,34.6,26.1,KURNOOL
2003-06-24,7.6,32.9,24.5,KURNOOL
2003-06-25,2.8,33.3,24.5,KURNOOL
2003-06-26,1.0,33.2,25.5,KURNOOL
2003-06-27,6.9,34.4,25.0,KURNOOL
2003-06-28,3.4,33.4,25.5,KURNOOL
2003-06-29,0.0,33.4,25.3,KURNOOL
2003-06-30,1.5,32.6,25.4,KURNOOL
2003-07-01,6.0,32.0,24.3,KURNOOL
2003-07-02,5.2,33.2,24.1,KURNOOL
2003-07-03,1.5,32.7,24.6,KURNOOL
2003-07-04,3.4,31.4,24.3,KURNOOL
2003-07-05,6.1,32.1,24.0,KURNOOL
2003-07-06,3.5,30.3,24.3,KURNOOL
2003-07-07,2.8,31.4,23.9,KURNOOL
2003-07-08,2.6,33.4,24.4,KURNOOL
2003-07-09,3.6,30.0,23.8,KURNOOL
2003-07-10,5.5,29.3,23.3,KURNOOL
2003-07-11,1.1,30.6,23.2,KURNOOL
2003-07-12,0.0,33.1,24.7,KURNOOL
2003-07-13,4.8,33.7,24.9,KURNOOL
2003-07-14,1.9,33.6,25.0,KURNOOL
2003-07-15,12.4,30.8,24.3,KURNOOL
2003-07-16,11.6,31.2,23.7,KURNOOL
2003-07-17,7.0,29.1,23.1,KURNOOL
2003-07-18,1.4,30.8,24.2,KURNOOL
2003-07-19,0.5,30.4,24.0,KURNOOL
2003-07-20,0.1,30.2,24.5,KURNOOL
2003-07-21,1.0,32.7,25.2,KURNOOL
2003-07-22,2.0,32.4,25.2,KURNOOL
2003-07-23,2.7,33.4,24.8,KURNOOL
2003-07-24,8.2,30.3,24.6,KURNOOL
2003-07-25,0.6,30.8,24.7,KURNOOL
2003-07-26,1.0,29.5,25.0,KURNOOL
2003-07-27,0.7,32.4,25.0,KURNOOL
2003-07-28,0.1,33.2,25.5,KURNOOL
2003-07-29,0.8,33.1,24.6,KURNOOL
2003-07-30,1.0,33.2,25.0,KURNOOL
2003-07-31,1.1,33.1,25.9,KURNOOL
2003-08-01,11.9,31.5,23.2,KURNOOL
2003-08-02,9.8,31.7,23.6,KURNOOL
2003-08-03,1.0,31.8,23.9,KURNOOL
2003-08-04,4.5,31.1,24.5,KURNOOL
2003-08-05,6.9,30.5,24.2,KURNOOL
2003-08-06,2.2,31.1,23.7,KURNOOL
2003-08-07,2.4,30.2,25.0,KURNOOL
2003-08-08,0.8,31.5,24.6,KURNOOL
2003-08-09,0.0,31.9,24.7,KURNOOL
2003-08-10,0.0,32.4,25.0,KURNOOL
2003-08-11,0.0,33.0,25.4,KURNOOL
2003-08-12,0.0,34.1,25.4,KURNOOL
2003-08-13,0.5,33.6,25.6,KURNOOL
2003-08-14,0.4,33.2,25.6,KURNOOL
2003-08-15,0.7,32.8,25.3,KURNOOL
2003-08-16,0.0,33.4,25.7,KURNOOL
2003-08-17,0.0,34.1,26.1,KURNOOL
2003-08-18,0.0,33.9,26.1,KURNOOL
2003-08-19,4.4,33.6,24.0,KURNOOL
2003-08-20,7.5,29.3,23.5,KURNOOL
2003-08-21,30.1,25.2,22.8,KURNOOL
2003-08-22,43.5,25.1,23.2,KURNOOL
2003-08-23,14.5,27.1,23.0,KURNOOL
2003-08-24,0.0,31.2,24.2,KURNOOL
2003-08-25,0.0,30.9,23.6,KURNOOL
2003-08-26,0.2,30.1,24.2,KURNOOL
2003-08-27,0.0,30.0,23.8,KURNOOL
2003-08-28,0.4,29.8,24.3,KURNOOL
2003-08-29,0.2,29.8,24.1,KURNOOL
2003-08-30,0.0,30.8,23.8,KURNOOL
2003-08-31,8.2,31.3,23.7,KURNOOL
2003-09-01,0.5,30.7,23.7,KURNOOL
2003-09-02,0.7,30.9,23.8,KURNOOL
2003-09-03,0.1,32.0,23.7,KURNOOL
2003-09-04,0.0,31.1,24.0,KURNOOL
2003-09-05,1.4,31.7,24.1,KURNOOL
2003-09-06,0.8,31.6,24.0,KURNOOL
2003-09-07,0.0,31.3,23.9,KURNOOL
2003-09-08,0.0,32.8,24.2,KURNOOL
2003-09-09,0.0,32.3,24.6,KURNOOL
2003-09-10,0.0,33.3,24.4,KURNOOL
2003-09-11,0.0,33.2,24.2,KURNOOL
2003-09-12,0.0,32.9,25.4,KURNOOL
2003-09-13,0.0,31.2,25.4,KURNOOL
2003-09-14,0.0,33.4,24.8,KURNOOL
2003-09-15,0.0,34.1,24.4,KURNOOL
2003-09-16,0.0,34.1,24.4,KURNOOL
2003-09-17,8.7,33.6,24.7,KURNOOL
2003-09-18,6.4,32.7,23.4,KURNOOL
2003-09-19,1.3,33.0,25.3,KURNOOL
2003-09-20,1.6,33.1,25.5,KURNOOL
2003-09-21,10.6,33.0,24.8,KURNOOL
2003-09-22,4.0,31.6,23.5,KURNOOL
2003-09-23,0.0,31.8,25.7,KURNOOL
2003-09-24,1.4,32.0,25.0,KURNOOL
2003-09-25,1.1,30.3,23.9,KURNOOL
2003-09-26,0.4,29.4,24.5,KURNOOL
2003-09-27,0.3,32.3,24.1,KURNOOL
2003-09-28,2.4,32.8,24.0,KURNOOL
2003-09-29,3.3,32.5,24.5,KURNOOL
2003-09-30,10.0,32.2,24.4,KURNOOL
2003-10-01,1.8,31.9,23.5,KURNOOL
2003-10-02,7.7,31.5,23.7,KURNOOL
2003-10-03,4.4,30.8,23.6,KURNOOL
2003-10-04,4.6,30.7,24.0,KURNOOL
2003-10-05,5.4,30.3,23.6,KURNOOL
2003-10-06,4.7,29.1,23.4,KURNOOL
2003-10-07,6.7,30.6,23.7,KURNOOL
2003-10-08,0.6,30.8,23.9,KURNOOL
2003-10-09,0.2,31.5,24.5,KURNOOL
2003-10-10,0.0,31.0,24.2,KURNOOL
2003-10-11,0.0,31.7,23.9,KURNOOL
2003-10-12,0.0,32.2,20.3,KURNOOL
2003-10-13,0.0,31.5,22.1,KURNOOL
2003-10-14,0.0,31.4,22.8,KURNOOL
2003-10-15,0.0,32.4,22.9,KURNOOL
2003-10-16,0.0,32.2,20.1,KURNOOL
2003-10-17,0.1,31.8,21.4,KURNOOL
2003-10-18,0.0,33.0,24.3,KURNOOL
2003-10-19,4.2,32.0,24.2,KURNOOL
2003-10-20,4.5,30.8,23.6,KURNOOL
2003-10-21,16.5,25.4,23.4,KURNOOL
2003-10-22,14.3,28.1,22.9,KURNOOL
2003-10-23,7.4,28.8,22.8,KURNOOL
2003-10-24,0.3,30.0,22.8,KURNOOL
2003-10-25,0.0,29.8,19.6,KURNOOL
2003-10-26,0.0,30.3,18.6,KURNOOL
2003-10-27,0.0,29.8,16.6,KURNOOL
2003-10-28,0.0,30.5,17.2,KURNOOL
2003-10-29,0.2,30.9,22.3,KURNOOL
2003-10-30,0.1,31.1,21.5,KURNOOL
2003-10-31,0.0,31.8,22.4,KURNOOL
2003-11-01,0.0,32.4,21.5,KURNOOL
2003-11-02,0.0,32.1,21.7,KURNOOL
2003-11-03,0.0,32.1,21.1,KURNOOL
2003-11-04,0.1,32.0,21.9,KURNOOL
2003-11-05,0.0,31.7,21.6,KURNOOL
2003-11-06,0.0,32.3,21.8,KURNOOL
2003-11-07,0.0,32.1,21.7,KURNOOL
2003-11-08,0.0,29.1,24.1,KURNOOL
2003-11-09,0.0,31.6,21.5,KURNOOL
2003-11-10,0.0,32.2,20.0,KURNOOL
2003-11-11,0.0,30.9,21.1,KURNOOL
2003-11-12,0.0,30.9,20.8,KURNOOL
2003-11-13,0.0,31.6,19.8,KURNOOL
2003-11-14,0.1,31.1,22.1,KURNOOL
2003-11-15,0.0,31.3,22.9,KURNOOL
2003-11-16,0.0,32.3,22.0,KURNOOL
2003-11-17,0.0,32.9,20.7,KURNOOL
2003-11-18,0.0,32.5,19.5,KURNOOL
2003-11-19,0.0,31.6,17.9,KURNOOL
